SurveyStepResultKey                 , SurveyResultKey                     , ParticipantIdentifier, ParticipantID                       , StepIdentifier, StartDate                , EndDate
41882696-5eb1-42cf-bad8-4d626dcb08f9, 0202088f-b6bd-4d6a-9188-d7463c382805, P0736                , f57f9302-a06f-408e-a68d-83e9b5965388, Q2_BURDEN     , 2026-02-02T16:56:32-05:00, 2026-02-02T16:56:54-05:00
e4dfc73c-a3e2-4340-b0eb-622f47740c5f, 0202088f-b6bd-4d6a-9188-d7463c382805, P0736                , f57f9302-a06f-408e-a68d-83e9b5965388, END           , 2026-02-02T16:56:54-05:00, 2026-02-02T16:57:47-05:00
f5fd2214-b9bb-483f-bf1f-6ff2cda478fe, 2647449e-acbf-4c51-b725-0b448a723439, P0737                , 5fc1bf9c-0946-446d-9730-1d57364902ab, INTRO         , 2025-01-09T23:50:10-05:00, 2025-01-09T23:51:17-05:00
f7800c20-df61-403a-b116-4a8cb26bb135, 2647449e-acbf-4c51-b725-0b448a723439, P0737                , 5fc1bf9c-0946-446d-9730-1d57364902ab, Q1_MOOD       , 2025-01-09T23:51:17-05:00, 2025-01-09T23:52:00-05:00
d76435e6-19f5-424c-bbf2-124bdd371511, 2647449e-acbf-4c51-b725-0b448a723439, P0737                , 5fc1bf9c-0946-446d-9730-1d57364902ab, Q2_BURDEN     , 2025-01-09T23:52:00-05:00, 2025-01-09T23:52:23-05:00
388a2f8e-9961-4712-81d9-d86bd1c49bdd, 2647449e-acbf-4c51-b725-0b448a723439, P0737                , 5fc1bf9c-0946-446d-9730-1d57364902ab, END           , 2025-01-09T23:52:23-05:00, 2025-01-09T23:53:35-05:00
cadc2578-0c65-4fd0-a8d3-4aae76195d2b, b70cf453-ffcc-4bbc-8acd-36d0401ddb7f, P0737                , 5fc1bf9c-0946-446d-9730-1d57364902ab, INTRO         , 2025-01-13T02:32:10-05:00, 2025-01-13T02:33:01-05:00
9bef3a78-ef6e-4b0b-940c-fac105226d20, b70cf453-ffcc-4bbc-8acd-36d0401ddb7f, P0737                , 5fc1bf9c-0946-446d-9730-1d57364902ab, Q1_MOOD       , 2025-01-13T02:33:01-05:00, 2025-01-13T02:33:17-05:00
701d26ff-f9ba-4e24-b970-733aec505afa, b70cf453-ffcc-4bbc-8acd-36d0401ddb7f, P0737                , 5fc1bf9c-0946-446d-9730-1d57364902ab, Q2_BURDEN     , 2025-01-13T02:33:17-05:00, 2025-01-13T02:34:07-05:00
24bfff35-e542-4442-82c0-1a6516e3c98f, b70cf453-ffcc-4bbc-8acd-36d0401ddb7f, P0737                , 5fc1bf9c-0946-446d-9730-1d57364902ab, END           , 2025-01-13T02:34:07-05:00, 2025-01-13T02:34:44-05:00
e7fc5702-c130-45e8-9cf5-137f855260ca, 1ff77344-e1fb-4a65-8858-c08f9aad4fa8, P0737                , 5fc1bf9c-0946-446d-9730-1d57364902ab, INTRO         , 2025-02-08T17:15:10-05:00, 2025-02-08T17:15:58-05:00
d6f13b16-f332-4893-a97d-0858c11e9b98, 1ff77344-e1fb-4a65-8858-c08f9aad4fa8, P0737                , 5fc1bf9c-0946-446d-9730-1d57364902ab, Q1_MOOD       , 2025-02-08T17:15:58-05:00, 2025-02-08T17:16:47-05:00
670495d7-b3bb-4d00-938c-a6e371b97fca, 1ff77344-e1fb-4a65-8858-c08f9aad4fa8, P0737                , 5fc1bf9c-0946-446d-9730-1d57364902ab, Q2_BURDEN     , 2025-02-08T17:16:47-05:00, 2025-02-08T17:17:28-05:00
d0d7216f-f4c4-4429-b521-ae268eb43f40, 1ff77344-e1fb-4a65-8858-c08f9aad4fa8, P0737                , 5fc1bf9c-0946-446d-9730-1d57364902ab, END           , 2025-02-08T17:17:28-05:00, 2025-02-08T17:17:41-05:00
60562975-a179-45df-9051-2e9803b341b1, 477e2593-4fd7-4b22-bfbe-99dc56e48869, P0737                , 5fc1bf9c-0946-446d-9730-1d57364902ab, INTRO         , 2025-04-05T12:33:10-04:00, 2025-04-05T12:33:24-04:00
eddf1460-31e2-47d8-a8d0-9d6080605370, 477e2593-4fd7-4b22-bfbe-99dc56e48869, P0737                , 5fc1bf9c-0946-446d-9730-1d57364902ab, Q1_MOOD       , 2025-04-05T12:33:24-04:00, 2025-04-05T12:34:01-04:00
f0faf380-7d15-4459-a836-4b935baef747, 477e2593-4fd7-4b22-bfbe-99dc56e48869, P0737                , 5fc1bf9c-0946-446d-9730-1d57364902ab, Q2_BURDEN     , 2025-04-05T12:34:01-04:00, 2025-04-05T12:35:10-04:00
01246739-d716-48c3-9098-3f077afa56b0, 477e2593-4fd7-4b22-bfbe-99dc56e48869, P0737                , 5fc1bf9c-0946-446d-9730-1d57364902ab, END           , 2025-04-05T12:35:10-04:00, 2025-04-05T12:35:58-04:00
1b74e5fb-af62-4f2b-8816-9d833b000d0c, 19c07a34-2563-4a94-8c34-f08fcd9018c3, P0737                , 5fc1bf9c-0946-446d-9730-1d57364902ab, INTRO         , 2025-05-19T16:38:10-04:00, 2025-05-19T16:39:10-04:00
f80a6161-ac9e-489a-9c86-91b1b88f81ea, 19c07a34-2563-4a94-8c34-f08fcd9018c3, P0737                , 5fc1bf9c-0946-446d-9730-1d57364902ab, Q1_MOOD       , 2025-05-19T16:39:10-04:00, 2025-05-19T16:40:22-04:00
49ea1ce3-7452-4963-bd35-53cfaabe257c, 19c07a34-2563-4a94-8c34-f08fcd9018c3, P0737                , 5fc1bf9c-0946-446d-9730-1d57364902ab, Q2_BURDEN     , 2025-05-19T16:40:22-04:00, 2025-05-19T16:41:04-04:00
a995c11f-eecc-4d74-a75f-60d67ea1d3d7, 19c07a34-2563-4a94-8c34-f08fcd9018c3, P0737                , 5fc1bf9c-0946-446d-9730-1d57364902ab, END           , 2025-05-19T16:41:04-04:00, 2025-05-19T16:42:18-04:00
8803f633-7bb1-469f-835e-39cbbf674434, a7c83643-d224-4cad-8566-2f4f043e004e, P0738                , 008ba390-2609-46e5-be53-2d94ca6c5dd8, INTRO         , 2025-12-01T03:39:33-05:00, 2025-12-01T03:40:21-05:00
471ca32d-379d-4a7e-a305-2d39d2abc63f, a7c83643-d224-4cad-8566-2f4f043e004e, P0738                , 008ba390-2609-46e5-be53-2d94ca6c5dd8, Q1_MOOD       , 2025-12-01T03:40:21-05:00, 2025-12-01T03:40:58-05:00
4050adc8-4d99-4bc3-b391-65a6c2d979cc, a7c83643-d224-4cad-8566-2f4f043e004e, P0738                , 008ba390-2609-46e5-be53-2d94ca6c5dd8, Q2_BURDEN     , 2025-12-01T03:40:58-05:00, 2025-12-01T03:41:59-05:00
0c036192-2da9-4ee5-b901-940f28a33421, a7c83643-d224-4cad-8566-2f4f043e004e, P0738                , 008ba390-2609-46e5-be53-2d94ca6c5dd8, END           , 2025-12-01T03:41:59-05:00, 2025-12-01T03:42:21-05:00
e6783b96-782f-4a46-8825-bfde83de78c9, 238ca0e2-7e84-449e-88b1-5442e73104ff, P0738                , 008ba390-2609-46e5-be53-2d94ca6c5dd8, INTRO         , 2025-12-03T19:32:33-05:00, 2025-12-03T19:32:53-05:00
afd2fe8d-75bb-41cd-b5a8-bb3c1f227a48, 238ca0e2-7e84-449e-88b1-5442e73104ff, P0738                , 008ba390-2609-46e5-be53-2d94ca6c5dd8, Q1_MOOD       , 2025-12-03T19:32:53-05:00, 2025-12-03T19:33:27-05:00
8092d71a-f4f3-44b3-a806-d525005ad511, 238ca0e2-7e84-449e-88b1-5442e73104ff, P0738                , 008ba390-2609-46e5-be53-2d94ca6c5dd8, Q2_BURDEN     , 2025-12-03T19:33:27-05:00, 2025-12-03T19:33:53-05:00
86cbb9b5-cf44-4698-a488-efa47e486640, 238ca0e2-7e84-449e-88b1-5442e73104ff, P0738                , 008ba390-2609-46e5-be53-2d94ca6c5dd8, END           , 2025-12-03T19:33:53-05:00, 2025-12-03T19:34:56-05:00
362933f2-1e71-4427-beae-af4b027822f0, 8ac47c71-9b5a-49ff-b13e-4f39530edc45, P0738                , 008ba390-2609-46e5-be53-2d94ca6c5dd8, INTRO         , 2026-02-28T02:27:33-05:00, 2026-02-28T02:28:32-05:00
b31cf0b1-ca34-4da1-8ab6-2ddd022a0b39, 8ac47c71-9b5a-49ff-b13e-4f39530edc45, P0738                , 008ba390-2609-46e5-be53-2d94ca6c5dd8, Q1_MOOD       , 2026-02-28T02:28:32-05:00, 2026-02-28T02:29:46-05:00
3145f7fd-d1ff-4a5b-8fa9-2a72d845f4f5, 8ac47c71-9b5a-49ff-b13e-4f39530edc45, P0738                , 008ba390-2609-46e5-be53-2d94ca6c5dd8, Q2_BURDEN     , 2026-02-28T02:29:46-05:00, 2026-02-28T02:30:29-05:00
bc911d27-4a22-442e-ac91-8992af39bfb8, 8ac47c71-9b5a-49ff-b13e-4f39530edc45, P0738                , 008ba390-2609-46e5-be53-2d94ca6c5dd8, END           , 2026-02-28T02:30:29-05:00, 2026-02-28T02:31:42-05:00
f2172224-6627-4197-a507-ff08c6a306e7, 26586932-b8e2-4019-aad5-64ac08030def, P0738                , 008ba390-2609-46e5-be53-2d94ca6c5dd8, INTRO         , 2026-04-01T22:53:33-04:00, 2026-04-01T22:54:14-04:00
39415f58-32f5-4018-8c01-aaaac3f34018, 26586932-b8e2-4019-aad5-64ac08030def, P0738                , 008ba390-2609-46e5-be53-2d94ca6c5dd8, Q1_MOOD       , 2026-04-01T22:54:14-04:00, 2026-04-01T22:55:14-04:00
7606741c-fef9-4e4a-abe1-1875b7a08ffa, 26586932-b8e2-4019-aad5-64ac08030def, P0738                , 008ba390-2609-46e5-be53-2d94ca6c5dd8, Q2_BURDEN     , 2026-04-01T22:55:14-04:00, 2026-04-01T22:55:36-04:00
a8bd9cdb-3f0f-4b59-9aff-a94ce3323d3e, 26586932-b8e2-4019-aad5-64ac08030def, P0738                , 008ba390-2609-46e5-be53-2d94ca6c5dd8, END           , 2026-04-01T22:55:36-04:00, 2026-04-01T22:56:01-04:00
432d7890-e72a-44e8-940d-bcbf6b173a75, 4205e82d-a24d-42d4-8dd9-004ffdab6b51, P0739                , 09cb2624-d535-499d-a434-74b397e88a4c, INTRO         , 2025-08-25T03:59:26-04:00, 2025-08-25T04:00:35-04:00
3b85d85d-f65c-4a91-9560-3812ba71d2fd, 4205e82d-a24d-42d4-8dd9-004ffdab6b51, P0739                , 09cb2624-d535-499d-a434-74b397e88a4c, Q1_MOOD       , 2025-08-25T04:00:35-04:00, 2025-08-25T04:01:08-04:00
e7ac8648-891a-475f-8f7f-777c0453953f, 4205e82d-a24d-42d4-8dd9-004ffdab6b51, P0739                , 09cb2624-d535-499d-a434-74b397e88a4c, Q2_BURDEN     , 2025-08-25T04:01:08-04:00, 2025-08-25T04:01:21-04:00
15789ea0-4716-4974-bda7-5bbc8f98a073, 4205e82d-a24d-42d4-8dd9-004ffdab6b51, P0739                , 09cb2624-d535-499d-a434-74b397e88a4c, END           , 2025-08-25T04:01:21-04:00, 2025-08-25T04:01:49-04:00
cab07d04-b212-41b4-9131-3bacb4b20775, c2cd9c9d-d4bd-4a85-8eaa-2afba83800a7, P0739                , 09cb2624-d535-499d-a434-74b397e88a4c, INTRO         , 2025-09-04T04:20:26-04:00, 2025-09-04T04:21:08-04:00
59c0b2e0-744c-449a-aff6-7af380cb92c2, c2cd9c9d-d4bd-4a85-8eaa-2afba83800a7, P0739                , 09cb2624-d535-499d-a434-74b397e88a4c, Q1_MOOD       , 2025-09-04T04:21:08-04:00, 2025-09-04T04:22:04-04:00
415ca59b-38e5-48d2-9a6e-475b45ac268f, c2cd9c9d-d4bd-4a85-8eaa-2afba83800a7, P0739                , 09cb2624-d535-499d-a434-74b397e88a4c, Q2_BURDEN     , 2025-09-04T04:22:04-04:00, 2025-09-04T04:22:25-04:00
407f5844-9cb8-4b3d-a385-811031d14a6f, c2cd9c9d-d4bd-4a85-8eaa-2afba83800a7, P0739                , 09cb2624-d535-499d-a434-74b397e88a4c, END           , 2025-09-04T04:22:25-04:00, 2025-09-04T04:23:28-04:00
391f55cf-ed37-4e0e-8056-625b79a4f3fa, 4ca495db-d8ee-478d-9a31-4fc0be912daa, P0739                , 09cb2624-d535-499d-a434-74b397e88a4c, INTRO         , 2025-09-23T18:14:26-04:00, 2025-09-23T18:15:24-04:00
eb242662-e867-4d1b-be4e-dff637b895e0, 4ca495db-d8ee-478d-9a31-4fc0be912daa, P0739                , 09cb2624-d535-499d-a434-74b397e88a4c, Q1_MOOD       , 2025-09-23T18:15:24-04:00, 2025-09-23T18:15:35-04:00
a8b11ac4-718e-4ffd-8833-3b3146637deb, 4ca495db-d8ee-478d-9a31-4fc0be912daa, P0739                , 09cb2624-d535-499d-a434-74b397e88a4c, Q2_BURDEN     , 2025-09-23T18:15:35-04:00, 2025-09-23T18:15:44-04:00
5b0bf8e3-46e8-4f33-bf96-7d9df025888e, 4ca495db-d8ee-478d-9a31-4fc0be912daa, P0739                , 09cb2624-d535-499d-a434-74b397e88a4c, END           , 2025-09-23T18:15:44-04:00, 2025-09-23T18:16:55-04:00
c7d1f9bc-619b-48c7-8f26-2daece8a8edd, 964100d7-d8d1-49de-9ab0-9e543066fa41, P0739                , 09cb2624-d535-499d-a434-74b397e88a4c, INTRO         , 2025-11-24T08:04:26-05:00, 2025-11-24T08:04:34-05:00
3a215e08-9fed-41f3-9aa3-4fdb3fee7437, 964100d7-d8d1-49de-9ab0-9e543066fa41, P0739                , 09cb2624-d535-499d-a434-74b397e88a4c, Q1_MOOD       , 2025-11-24T08:04:34-05:00, 2025-11-24T08:04:55-05:00
56ed18f4-49f6-4e8a-9b0d-ad7835aa8755, 964100d7-d8d1-49de-9ab0-9e543066fa41, P0739                , 09cb2624-d535-499d-a434-74b397e88a4c, Q2_BURDEN     , 2025-11-24T08:04:55-05:00, 2025-11-24T08:06:04-05:00
5ed9e082-0907-424a-9bae-219b24183e83, 964100d7-d8d1-49de-9ab0-9e543066fa41, P0739                , 09cb2624-d535-499d-a434-74b397e88a4c, END           , 2025-11-24T08:06:04-05:00, 2025-11-24T08:06:57-05:00
548871aa-f004-4cb3-8bb6-52b2744f81d0, 0396f602-e8c6-4e8e-a6c1-1c06f9f1ab02, P0739                , 09cb2624-d535-499d-a434-74b397e88a4c, INTRO         , 2026-01-15T05:47:26-05:00, 2026-01-15T05:48:33-05:00
8b2f9f44-daa2-442b-bebd-771ac94a2a5e, 0396f602-e8c6-4e8e-a6c1-1c06f9f1ab02, P0739                , 09cb2624-d535-499d-a434-74b397e88a4c, Q1_MOOD       , 2026-01-15T05:48:33-05:00, 2026-01-15T05:49:37-05:00
06426613-8aec-4414-af64-49e90fd4062e, 0396f602-e8c6-4e8e-a6c1-1c06f9f1ab02, P0739                , 09cb2624-d535-499d-a434-74b397e88a4c, Q2_BURDEN     , 2026-01-15T05:49:37-05:00, 2026-01-15T05:49:54-05:00
b26ecd94-4e23-4a79-9017-2797c60832e4, 0396f602-e8c6-4e8e-a6c1-1c06f9f1ab02, P0739                , 09cb2624-d535-499d-a434-74b397e88a4c, END           , 2026-01-15T05:49:54-05:00, 2026-01-15T05:50:52-05:00
040b20a0-e983-4743-9733-e0918bfd94a6, c6e0aec2-8efd-48ce-9a4a-765c9820b5f0, P0740                , 0619cca0-ab4c-41d7-8e5b-dcf6720f6ff4, INTRO         , 2025-09-10T02:47:03-04:00, 2025-09-10T02:47:28-04:00
578ef701-53f1-4e16-a181-85c6a4e1e213, c6e0aec2-8efd-48ce-9a4a-765c9820b5f0, P0740                , 0619cca0-ab4c-41d7-8e5b-dcf6720f6ff4, Q1_MOOD       , 2025-09-10T02:47:28-04:00, 2025-09-10T02:48:29-04:00
2741faa5-be9f-4bc2-ad98-2ac4adadb1a9, c6e0aec2-8efd-48ce-9a4a-765c9820b5f0, P0740                , 0619cca0-ab4c-41d7-8e5b-dcf6720f6ff4, Q2_BURDEN     , 2025-09-10T02:48:29-04:00, 2025-09-10T02:48:40-04:00
36310eee-38ea-4006-bfaf-d7628ffa1e67, c6e0aec2-8efd-48ce-9a4a-765c9820b5f0, P0740                , 0619cca0-ab4c-41d7-8e5b-dcf6720f6ff4, END           , 2025-09-10T02:48:40-04:00, 2025-09-10T02:49:38-04:00
927408c8-08bb-4aef-a099-6febd5df2a1c, a1b1931e-45d9-4a36-9c69-ecac78edbedf, P0740                , 0619cca0-ab4c-41d7-8e5b-dcf6720f6ff4, INTRO         , 2025-09-19T21:08:03-04:00, 2025-09-19T21:08:19-04:00
eefb0919-73dc-4041-ad0a-c5694c3e6eba, a1b1931e-45d9-4a36-9c69-ecac78edbedf, P0740                , 0619cca0-ab4c-41d7-8e5b-dcf6720f6ff4, Q1_MOOD       , 2025-09-19T21:08:19-04:00, 2025-09-19T21:08:27-04:00
5f97f83f-6ccd-44ca-9058-ee9c7ac0697d, a1b1931e-45d9-4a36-9c69-ecac78edbedf, P0740                , 0619cca0-ab4c-41d7-8e5b-dcf6720f6ff4, Q2_BURDEN     , 2025-09-19T21:08:27-04:00, 2025-09-19T21:09:01-04:00
7fec5fb2-2894-4311-86e9-1ebd33723091, a1b1931e-45d9-4a36-9c69-ecac78edbedf, P0740                , 0619cca0-ab4c-41d7-8e5b-dcf6720f6ff4, END           , 2025-09-19T21:09:01-04:00, 2025-09-19T21:09:42-04:00
cd4534a9-997a-4998-b2be-504d0fe5b977, cadfa36f-0aa8-41d3-a703-c5acb3b91619, P0740                , 0619cca0-ab4c-41d7-8e5b-dcf6720f6ff4, INTRO         , 2025-10-11T13:39:03-04:00, 2025-10-11T13:40:18-04:00
176464ce-a718-4d7e-b915-aa1299a76e71, cadfa36f-0aa8-41d3-a703-c5acb3b91619, P0740                , 0619cca0-ab4c-41d7-8e5b-dcf6720f6ff4, Q1_MOOD       , 2025-10-11T13:40:18-04:00, 2025-10-11T13:40:45-04:00
db904313-cf20-431a-819a-54fb00a93617, cadfa36f-0aa8-41d3-a703-c5acb3b91619, P0740                , 0619cca0-ab4c-41d7-8e5b-dcf6720f6ff4, Q2_BURDEN     , 2025-10-11T13:40:45-04:00, 2025-10-11T13:41:01-04:00
ab0b4736-79ca-46aa-b6c0-f9d1e93fa3f2, cadfa36f-0aa8-41d3-a703-c5acb3b91619, P0740                , 0619cca0-ab4c-41d7-8e5b-dcf6720f6ff4, END           , 2025-10-11T13:41:01-04:00, 2025-10-11T13:41:19-04:00
3b346763-e664-49ea-8330-68f66fb3c06e, 64a99d78-2c11-44b8-b7fa-98fa3c78c047, P0740                , 0619cca0-ab4c-41d7-8e5b-dcf6720f6ff4, INTRO         , 2026-03-10T13:10:03-04:00, 2026-03-10T13:10:34-04:00
f0803f27-500b-4af4-9247-d63e4ca997ca, 64a99d78-2c11-44b8-b7fa-98fa3c78c047, P0740                , 0619cca0-ab4c-41d7-8e5b-dcf6720f6ff4, Q1_MOOD       , 2026-03-10T13:10:34-04:00, 2026-03-10T13:11:21-04:00
8ea85646-ae62-4655-8ed7-96368c27cae7, 64a99d78-2c11-44b8-b7fa-98fa3c78c047, P0740                , 0619cca0-ab4c-41d7-8e5b-dcf6720f6ff4, Q2_BURDEN     , 2026-03-10T13:11:21-04:00, 2026-03-10T13:11:53-04:00
f0448d0c-ed8e-4b2a-934a-7303c9489990, 64a99d78-2c11-44b8-b7fa-98fa3c78c047, P0740                , 0619cca0-ab4c-41d7-8e5b-dcf6720f6ff4, END           , 2026-03-10T13:11:53-04:00, 2026-03-10T13:12:45-04:00
0ab670cb-1e4a-4e66-aaf7-9541d354c31f, 299cb8e5-d616-44a3-bec5-7c93ecf0551f, P0741                , af1e16ef-18ed-4d4a-b69d-56f82322064e, INTRO         , 2025-07-09T04:49:13-04:00, 2025-07-09T04:50:08-04:00
44ceb386-75a4-4081-b5be-706f8de8192b, 299cb8e5-d616-44a3-bec5-7c93ecf0551f, P0741                , af1e16ef-18ed-4d4a-b69d-56f82322064e, Q1_MOOD       , 2025-07-09T04:50:08-04:00, 2025-07-09T04:50:32-04:00
49cd5bf0-0776-4050-9ae0-2b509e248440, 299cb8e5-d616-44a3-bec5-7c93ecf0551f, P0741                , af1e16ef-18ed-4d4a-b69d-56f82322064e, Q2_BURDEN     , 2025-07-09T04:50:32-04:00, 2025-07-09T04:50:44-04:00
858dc580-5e0b-4634-abec-683dabf16c92, 299cb8e5-d616-44a3-bec5-7c93ecf0551f, P0741                , af1e16ef-18ed-4d4a-b69d-56f82322064e, END           , 2025-07-09T04:50:44-04:00, 2025-07-09T04:51:34-04:00
31cc3777-9ff7-4b5c-a87f-9b998e28a7c3, 4b3dfe29-60b1-450e-978e-af17705e9c51, P0741                , af1e16ef-18ed-4d4a-b69d-56f82322064e, INTRO         , 2025-07-18T14:00:13-04:00, 2025-07-18T14:01:19-04:00
3c4c3a87-2598-4602-9554-44ac666748fc, 4b3dfe29-60b1-450e-978e-af17705e9c51, P0741                , af1e16ef-18ed-4d4a-b69d-56f82322064e, Q1_MOOD       , 2025-07-18T14:01:19-04:00, 2025-07-18T14:02:33-04:00
3c3d00de-166e-4439-8a8c-462d246f5a05, 4b3dfe29-60b1-450e-978e-af17705e9c51, P0741                , af1e16ef-18ed-4d4a-b69d-56f82322064e, Q2_BURDEN     , 2025-07-18T14:02:33-04:00, 2025-07-18T14:03:23-04:00
b084be46-1748-42ea-b4dc-80ec18ecf6e1, 4b3dfe29-60b1-450e-978e-af17705e9c51, P0741                , af1e16ef-18ed-4d4a-b69d-56f82322064e, END           , 2025-07-18T14:03:23-04:00, 2025-07-18T14:03:55-04:00
2879dc0d-b01b-40e9-afb0-a14a766e3483, 7961d2dd-90a7-46cd-9a48-15220f2a9aa7, P0741                , af1e16ef-18ed-4d4a-b69d-56f82322064e, INTRO         , 2025-08-06T21:51:13-04:00, 2025-08-06T21:51:30-04:00
235ebccd-3236-4ee7-b96f-518b198d932b, 7961d2dd-90a7-46cd-9a48-15220f2a9aa7, P0741                , af1e16ef-18ed-4d4a-b69d-56f82322064e, Q1_MOOD       , 2025-08-06T21:51:30-04:00, 2025-08-06T21:52:27-04:00
96b36245-deb3-40a8-9a83-a2090bc6d354, 7961d2dd-90a7-46cd-9a48-15220f2a9aa7, P0741                , af1e16ef-18ed-4d4a-b69d-56f82322064e, Q2_BURDEN     , 2025-08-06T21:52:27-04:00, 2025-08-06T21:53:15-04:00
f1162c8a-6ae8-4990-b177-a35f3e61f25a, 7961d2dd-90a7-46cd-9a48-15220f2a9aa7, P0741                , af1e16ef-18ed-4d4a-b69d-56f82322064e, END           , 2025-08-06T21:53:15-04:00, 2025-08-06T21:53:35-04:00
8a81bf6b-4399-4359-b065-d18a77915f26, 7553fd85-6e5e-476b-84ef-405557023081, P0741                , af1e16ef-18ed-4d4a-b69d-56f82322064e, INTRO         , 2025-10-08T14:21:13-04:00, 2025-10-08T14:21:27-04:00
3e8bcb87-65e5-4f32-8dec-61e1550f9d7a, 7553fd85-6e5e-476b-84ef-405557023081, P0741                , af1e16ef-18ed-4d4a-b69d-56f82322064e, Q1_MOOD       , 2025-10-08T14:21:27-04:00, 2025-10-08T14:21:51-04:00
ca3ba159-f0d3-4fc7-97d7-5b159e99a8b7, 7553fd85-6e5e-476b-84ef-405557023081, P0741                , af1e16ef-18ed-4d4a-b69d-56f82322064e, Q2_BURDEN     , 2025-10-08T14:21:51-04:00, 2025-10-08T14:22:38-04:00
b1447f69-8d43-46d0-a024-37257979f6df, 7553fd85-6e5e-476b-84ef-405557023081, P0741                , af1e16ef-18ed-4d4a-b69d-56f82322064e, END           , 2025-10-08T14:22:38-04:00, 2025-10-08T14:23:45-04:00
7772e81b-69bb-4b8f-a945-07e06e03a493, f5c31d10-e5e7-48b9-a16a-38398f6bb99d, P0741                , af1e16ef-18ed-4d4a-b69d-56f82322064e, INTRO         , 2026-01-03T04:55:13-05:00, 2026-01-03T04:56:01-05:00
b39c11c5-1c7d-4968-82bf-7304d47eef65, f5c31d10-e5e7-48b9-a16a-38398f6bb99d, P0741                , af1e16ef-18ed-4d4a-b69d-56f82322064e, Q1_MOOD       , 2026-01-03T04:56:01-05:00, 2026-01-03T04:56:32-05:00
aa24f486-0d6b-4b4f-8a83-272c799b400d, f5c31d10-e5e7-48b9-a16a-38398f6bb99d, P0741                , af1e16ef-18ed-4d4a-b69d-56f82322064e, Q2_BURDEN     , 2026-01-03T04:56:32-05:00, 2026-01-03T04:57:10-05:00
46a9cc58-3c55-4060-9a93-c92096ad4f47, f5c31d10-e5e7-48b9-a16a-38398f6bb99d, P0741                , af1e16ef-18ed-4d4a-b69d-56f82322064e, END           , 2026-01-03T04:57:10-05:00, 2026-01-03T04:57:25-05:00
4499fdc4-f5f8-473d-8f2c-b460e6660b8c, ff781c52-d6f0-46d8-9b05-e9c6e43c3125, P0742                , e52f287d-159b-49a0-a991-c971015eb25e, INTRO         , 2025-06-16T08:44:38-04:00, 2025-06-16T08:45:51-04:00
c74bf29a-514c-496a-b405-6e03e36185b9, ff781c52-d6f0-46d8-9b05-e9c6e43c3125, P0742                , e52f287d-159b-49a0-a991-c971015eb25e, Q1_MOOD       , 2025-06-16T08:45:51-04:00, 2025-06-16T08:47:00-04:00
0995a67c-56f7-4f58-a962-14c544ad4787, ff781c52-d6f0-46d8-9b05-e9c6e43c3125, P0742                , e52f287d-159b-49a0-a991-c971015eb25e, Q2_BURDEN     , 2025-06-16T08:47:00-04:00, 2025-06-16T08:47:36-04:00
3b22daad-ba3b-4c7e-aadd-e58c14a24ee9, ff781c52-d6f0-46d8-9b05-e9c6e43c3125, P0742                , e52f287d-159b-49a0-a991-c971015eb25e, END           , 2025-06-16T08:47:36-04:00, 2025-06-16T08:48:34-04:00
ceec5ec2-e1de-4760-ad55-349877366e72, 154bead4-2477-457b-8d52-f3cd32780f4a, P0742                , e52f287d-159b-49a0-a991-c971015eb25e, INTRO         , 2025-06-22T07:18:38-04:00, 2025-06-22T07:18:51-04:00
5d6101bb-5ace-4a9f-939d-46248e55933b, 154bead4-2477-457b-8d52-f3cd32780f4a, P0742                , e52f287d-159b-49a0-a991-c971015eb25e, Q1_MOOD       , 2025-06-22T07:18:51-04:00, 2025-06-22T07:19:14-04:00
9799309e-0131-4cd1-967b-bf0364e56781, 154bead4-2477-457b-8d52-f3cd32780f4a, P0742                , e52f287d-159b-49a0-a991-c971015eb25e, Q2_BURDEN     , 2025-06-22T07:19:14-04:00, 2025-06-22T07:19:49-04:00
a14daf1c-70f0-4ef5-abf0-bd9780c8b0ea, 154bead4-2477-457b-8d52-f3cd32780f4a, P0742                , e52f287d-159b-49a0-a991-c971015eb25e, END           , 2025-06-22T07:19:49-04:00, 2025-06-22T07:20:42-04:00
b850e7cc-81b9-461b-9ebb-e87ada90b82a, cdf02e3a-c8dc-43a9-9529-f912a8c8dd9b, P0742                , e52f287d-159b-49a0-a991-c971015eb25e, INTRO         , 2025-07-15T02:18:38-04:00, 2025-07-15T02:19:22-04:00
01ea43e6-a54e-483b-bb1e-d605083677f0, cdf02e3a-c8dc-43a9-9529-f912a8c8dd9b, P0742                , e52f287d-159b-49a0-a991-c971015eb25e, Q1_MOOD       , 2025-07-15T02:19:22-04:00, 2025-07-15T02:20:25-04:00
8632be86-8858-4056-8f54-73afbde660e7, cdf02e3a-c8dc-43a9-9529-f912a8c8dd9b, P0742                , e52f287d-159b-49a0-a991-c971015eb25e, Q2_BURDEN     , 2025-07-15T02:20:25-04:00, 2025-07-15T02:20:57-04:00
0faf899c-f820-477c-b54c-6d91e9c218be, cdf02e3a-c8dc-43a9-9529-f912a8c8dd9b, P0742                , e52f287d-159b-49a0-a991-c971015eb25e, END           , 2025-07-15T02:20:57-04:00, 2025-07-15T02:21:47-04:00
